1.489275969890877604e+01
1.443338508333545178e+01
1.403430979581389693e+01
1.465192548977211118e+01
1.454834420839324594e+01
1.401659639310673811e+01
1.400770182613564430e+01
1.400897985885785602e+01
1.417848528089234605e+01
1.415171332890167832e+01
1.404343242687173188e+01
1.415708103840006515e+01
1.401403044449580193e+01
1.400904379043640802e+01
1.404979157229536213e+01
1.618552964273840189e+01
1.400949361784478242e+01
1.400311146726437528e+01
1.400799346693656844e+01
1.401713107880823372e+01
1.633798855356872082e+01
1.423001345541706542e+01
1.400415915076837337e+01
1.403869807981755002e+01
1.416626190794340800e+01
1.402832433895582653e+01
1.502995590190403163e+01
1.400391084942748421e+01
1.451075535107520409e+01
1.405296990448186989e+01
1.401331708508041629e+01
1.400480487653948103e+01
1.410883667908638017e+01
1.407815496445982717e+01
1.403397347315330990e+01
1.400236543314542814e+01
1.427081470789562445e+01
1.434512461733538657e+01
1.810050277039408684e+01
1.450060683197807521e+01
1.410482210796908475e+01
1.400310290793936474e+01
1.404163145405254909e+01
1.410155537026003003e+01
1.400841509729798418e+01
1.418677222754922695e+01
1.401438992965267971e+01
1.400160282136857859e+01
1.445212024201464374e+01
1.405231980636017397e+01
1.425787529494118644e+01
1.401144731736712856e+01
1.406593396736798240e+01
1.523210249736439437e+01
1.402119752460566815e+01
1.402845329067167768e+01
1.480945216212421656e+01
1.416503332511638291e+01
1.466623668093234301e+01
1.469055721804033965e+01
1.419564218749292195e+01
1.450624822778627276e+01
1.400203184661540945e+01
1.400723474693222670e+01
1.400900567648204742e+01
1.400863106758242793e+01
1.400162620309197337e+01
1.402778547409980092e+01
1.451412582909688354e+01
1.400418530313436349e+01
1.400197601837180628e+01
1.401483435185946291e+01
1.452247193327639252e+01
1.410028021724428982e+01
1.402137721912549750e+01
1.400289238097184352e+01
1.400307920353270674e+01
1.408823110739467666e+01
1.405102242747307173e+01
1.400438786594327212e+01
1.406611081416485831e+01
1.409068545031186659e+01
1.401327894150745124e+01
1.402997857228911016e+01
1.405452631386287976e+01
1.525509210402378812e+01
1.447518083360046148e+01
1.453460276324767619e+01
1.837710260134190321e+01
1.400135099541375894e+01
1.402055762113377568e+01
1.441883229155791923e+01
1.400285487066958012e+01
1.431674472190206870e+01
1.406292543216841295e+01
1.434531771878027939e+01
1.410977224717498757e+01
1.421132955311622936e+01
1.424537817901000381e+01
1.401429421499597083e+01
1.432468780969065847e+01
1.401854248493327759e+01
1.400655292513965833e+01
1.409856611239956692e+01
1.405358610853727441e+01
1.403859661964816041e+01
1.409970292125944979e+01
1.419428586176945828e+01
1.417727517915773205e+01
1.400856918943100027e+01
1.417997838497103658e+01
1.762186705786734819e+01
1.403559332130043913e+01
1.403704942256445065e+01
1.432774521899773390e+01
1.444405934639507905e+01
1.409025709338311572e+01
1.411547899176366627e+01
1.470239080123428721e+01
1.410620417850623198e+01
1.417123354278737679e+01
1.404008039123709750e+01
1.453727840630381252e+01
1.417360671790083870e+01
1.413615157768163044e+01
1.448047817355836742e+01
1.478918333607725799e+01
1.400174999543560261e+01
1.411209440661696135e+01
1.401405400656040001e+01
1.418425821926939534e+01
1.400500185833266187e+01
1.400448601447328656e+01
1.547663444862700999e+01
1.406896542977847275e+01
1.401955053190931721e+01
1.405341439784388058e+01
1.424726301993359812e+01
