"psuper"	"label_input"	"label_psuper"	"symbol"	"value"	"Pseudotime"	"Labels"
"1"	-5.74823836302085	"E14.5"	"E14.5"	"H19"	0.959022364136419	14.1418270799331	"E14.5"
"2"	-10.82581160618	"E14.5"	"E14.5"	"H19"	0.538547561575693	14.0053440660395	"E14.5"
"3"	-7.40825941809673	"E14.5"	"E14.5"	"H19"	0.88621748617241	14.0028461963866	"E14.5"
"4"	-6.20141776774011	"E14.5"	"E14.5"	"H19"	0.487655560083436	14.0810927743878	"E14.5"
"5"	-4.80563286041069	"E14.5"	"E14.5"	"H19"	0.687313818635346	14.5564361484721	"E14.5"
"6"	-9.29673403040936	"E14.5"	"E14.5"	"H19"	-0.00347954953745044	14.0040652154194	"E14.5"
"7"	-8.75452800505368	"E14.5"	"E14.5"	"H19"	0.00825555176223272	15.0033194967546	"E14.5"
"8"	-2.88321636790542	"E14.5"	"E14.5"	"H19"	0.903912921166656	15.726577240508	"E14.5"
"9"	-7.76527029179112	"E14.5"	"E14.5"	"H19"	-0.125115768913371	14.8964629136026	"E14.5"
"10"	-2.43500628629477	"E14.5"	"E14.5"	"H19"	-0.540823364139645	14.3435122677474	"E14.5"
"11"	-6.15685887084102	"E14.5"	"E14.5"	"H19"	0.272097489524138	14.0158084145305	"E14.5"
"12"	-3.15448784120236	"E14.5"	"E14.5"	"H19"	0.484527887943768	14.2457032134407	"E14.5"
"13"	-5.50010590238119	"E14.5"	"E14.5"	"H19"	0.728068878020988	14.3443299171195	"E14.5"
"14"	-3.23265422605973	"E14.5"	"E14.5"	"H19"	0.993300737029258	14.0218634914781	"E14.5"
"15"	-9.69454475315139	"E14.5"	"E14.5"	"H19"	-0.267239833601518	14.2934461981058	"E14.5"
"16"	-4.8879886791407	"E14.5"	"E14.5"	"H19"	-0.149394541121497	14.051926857006	"E14.5"
"17"	-7.21684467361844	"E14.5"	"E14.5"	"H19"	-0.100453715412161	14.6380726371426	"E14.5"
"18"	-5.05637718017364	"E14.5"	"E14.5"	"H19"	0.985017991289664	15.5451921378262	"E14.5"
"19"	-5.91329041578631	"E14.5"	"E14.5"	"H19"	0.499754301958766	14.1068887509173	"E14.5"
"20"	-7.05861430930533	"E14.5"	"E14.5"	"H19"	0.159142201174669	14.0023145187297	"E14.5"
"21"	-4.81979556446508	"E14.5"	"E14.5"	"H19"	1.13713775590596	14.0824252620805	"E14.5"
"22"	-7.14643313024045	"E14.5"	"E14.5"	"H19"	0.750975722403095	14.1204651266162	"E14.5"
"23"	-7.11099075690478	"E14.5"	"E14.5"	"H19"	0.264262994958195	14.1298849070445	"E14.5"
"24"	-2.08885273005031	"E14.5"	"E16.5"	"H19"	0.347553877711136	14.1479363230756	"E14.5"
"25"	-6.85956474004307	"E14.5"	"E14.5"	"H19"	-0.83407305815323	14.0007694987526	"E14.5"
"26"	-6.24945186839773	"E14.5"	"E14.5"	"H19"	0.257045432240156	14.0251893304048	"E14.5"
"27"	-4.36219869131993	"E14.5"	"E14.5"	"H19"	0.60294244584966	14.0250247291406	"E14.5"
"28"	-5.98641308353439	"E14.5"	"E14.5"	"H19"	0.332823821476488	14.0063372078184	"E14.5"
"29"	-2.36164978221383	"E14.5"	"E16.5"	"H19"	0.70132744426157	14.0764074092149	"E14.5"
"30"	-6.47134923601277	"E14.5"	"E14.5"	"H19"	0.574976573173232	14.1332282156218	"E14.5"
"31"	-3.13594020178222	"E14.5"	"E14.5"	"H19"	1.3608008723917	14.3685866235755	"E14.5"
"32"	-5.64328083518767	"E14.5"	"E14.5"	"H19"	0.384442245073844	14.6124553820118	"E14.5"
"33"	-7.39359160066634	"E14.5"	"E14.5"	"H19"	0.764654264171893	14.0027307269756	"E14.5"
"34"	-5.75160610324824	"E14.5"	"E14.5"	"H19"	0.749677853532377	14.0002890660077	"E14.5"
"35"	-5.10344094132777	"E14.5"	"E14.5"	"H19"	0.819901365558431	14.0874490945716	"E14.5"
