"psuper"	"label_input"	"label_psuper"	"symbol"	"value"	"Pseudotime"	"Labels"
"1"	0.318596804048854	"E14.5"	"E14.5"	"H19"	0.194226906055139	14.0325900538883	"E14.5"
"2"	0.170876012137245	"E14.5"	"E14.5"	"H19"	0.0486672975148183	14.2513315440156	"E14.5"
"3"	-1.40622294159974	"E14.5"	"E14.5"	"H19"	-0.690090751850814	14.0032159625525	"E14.5"
"4"	0.0410228479469602	"E14.5"	"E14.5"	"H19"	1.47863054675579	14.0102778315195	"E14.5"
"5"	-3.23001335314723	"E14.5"	"E14.5"	"H19"	-0.100535907577333	14.0019627106112	"E14.5"
"6"	-3.29931848417177	"E14.5"	"E14.5"	"H19"	1.3036068556005	14.0098264104399	"E14.5"
"7"	-3.84001068237822	"E14.5"	"E14.5"	"H19"	-0.791631875911022	14.0519184048462	"E14.5"
"8"	0.992441585765066	"E14.5"	"E16.5"	"H19"	1.24854514791677	14.4892954565003	"E14.5"
"9"	-0.477116950705622	"E14.5"	"E14.5"	"H19"	0.80002411649	14.0358566468967	"E14.5"
"10"	-0.389771995887633	"E14.5"	"E14.5"	"H19"	-1.34522451772468	14.0074426398933	"E14.5"
"11"	-3.42222674138845	"E14.5"	"E14.5"	"H19"	0.960951045121241	14.01014456536	"E14.5"
"12"	-0.347897003527226	"E14.5"	"E14.5"	"H19"	-1.0654439990029	14.0618080965942	"E14.5"
"13"	-3.52484668533433	"E14.5"	"E14.5"	"H19"	0.59868981803628	14.0164513492236	"E14.5"
"14"	-0.710628149316356	"E14.5"	"E14.5"	"H19"	0.774804237949124	14.0319302901189	"E14.5"
"15"	-0.140393380416021	"E14.5"	"E14.5"	"H19"	0.623507703163558	14.0063493148482	"E14.5"
"16"	-0.380409118489911	"E14.5"	"E14.5"	"H19"	0.0256572713992132	14.0103885849021	"E14.5"
"17"	0.920557711910232	"E14.5"	"E16.5"	"H19"	0.680880044693611	14.0060642813314	"E14.5"
"18"	0.13161464578913	"E14.5"	"E14.5"	"H19"	-0.120470227277348	14.0573434830294	"E14.5"
"19"	-1.66757557989974	"E14.5"	"E14.5"	"H19"	0.900733083001976	14.0108128907159	"E14.5"
"20"	-6.36789961027593	"E14.5"	"E14.5"	"H19"	1.20177305480212	14.0116660798958	"E14.5"
"21"	-2.62423046779186	"E14.5"	"E14.5"	"H19"	-0.344770654351278	15.9167626798153	"E14.5"
"22"	-1.29573471893264	"E14.5"	"E14.5"	"H19"	0.0672716594773337	14.125695727409	"E14.5"
"23"	-2.59236009087831	"E14.5"	"E14.5"	"H19"	0.505594488256796	14.0090226859757	"E14.5"
"24"	-1.40301863057779	"E14.5"	"E14.5"	"H19"	-0.672689447123848	14.043677215217	"E14.5"
"25"	-1.11155403368594	"E14.5"	"E14.5"	"H19"	0.540513354666806	14.0065190582663	"E14.5"
"26"	-4.40184878898055	"E14.5"	"E14.5"	"H19"	2.02127821356546	14.0021309243439	"E14.5"
"27"	-0.0233622562463536	"E14.5"	"E14.5"	"H19"	1.16110032798585	14.0066582891995	"E14.5"
"28"	-0.0379782925325352	"E14.5"	"E14.5"	"H19"	0.440127699681937	14.0507787638635	"E14.5"
"29"	-2.21433150478661	"E14.5"	"E14.5"	"H19"	-0.395628336955839	14.0738038348718	"E14.5"
"30"	-1.7100276782766	"E14.5"	"E14.5"	"H19"	0.453710269756095	14.020997544907	"E14.5"
"31"	-4.95015660175144	"E14.5"	"E14.5"	"H19"	0.760838993665395	14.0283146577058	"E14.5"
"32"	-2.46709754149508	"E14.5"	"E14.5"	"H19"	1.11162175682115	14.0433440432316	"E14.5"
"33"	-0.739436088076315	"E14.5"	"E14.5"	"H19"	-0.364213512669578	14.2068397693802	"E14.5"
"34"	-3.7026544640396	"E14.5"	"E14.5"	"H19"	-0.991843009687538	14.0126161342232	"E14.5"
"35"	-1.61406139934844	"E14.5"	"E14.5"	"H19"	1.09488494608183	14.013383662972	"E14.5"
"36"	-2.45541316091753	"E14.5"	"E14.5"	"H19"	0.169670676074028	14.0105127598681	"E14.5"
"37"	-2.44429610210636	"E14.5"	"E14.5"	"H19"	0.677396995088517	14.0102067615389	"E14.5"
"38"	0.897883740338731	"E14.5"	"E16.5"	"H19"	0.680342795943579	14.1523215078632	"E14.5"
"39"	-0.58079079280772	"E14.5"	"E14.5"	"H19"	0.404457743608268	14.0149544674132	"E14.5"
"40"	0.0831856238442255	"E14.5"	"E14.5"	"H19"	0.295419378560507	14.0272390409918	"E14.5"
"41"	-3.06896938959043	"E14.5"	"E14.5"	"H19"	0.811212617967534	14.0231778518209	"E14.5"
"42"	-0.136523650046188	"E14.5"	"E14.5"	"H19"	1.06384602013779	14.5671329139732	"E14.5"
"43"	-3.15861000438179	"E14.5"	"E14.5"	"H19"	0.166007541556913	14.0089379705369	"E14.5"
"44"	-2.35698921947482	"E14.5"	"E14.5"	"H19"	0.932484355740048	14.0013589879877	"E14.5"
"45"	0.160814072584828	"E14.5"	"E14.5"	"H19"	-0.55003003698461	14.0147983190291	"E14.5"
"46"	-2.02798617139568	"E14.5"	"E14.5"	"H19"	1.1605248271363	14.0089203843763	"E14.5"
"47"	-2.77398881180503	"E14.5"	"E14.5"	"H19"	-0.42751583785258	14.0102720978721	"E14.5"
"48"	-6.06751263977693	"E14.5"	"E14.5"	"H19"	0.597961246327215	14.0495772647555	"E14.5"
"49"	-4.89970960303739	"E14.5"	"E14.5"	"H19"	1.31670643772605	14.0030608860507	"E14.5"
"50"	-1.35472189863315	"E14.5"	"E14.5"	"H19"	1.02897480318241	14.0076106108736	"E14.5"
"51"	-4.51640215423433	"E14.5"	"E14.5"	"H19"	1.39653677363627	14.0219967346056	"E14.5"
"52"	-0.136385057262458	"E14.5"	"E14.5"	"H19"	0.490337755433407	14.0613164105926	"E14.5"
"53"	-2.76811542448647	"E14.5"	"E14.5"	"H19"	1.01145219442852	14.0021363689848	"E14.5"
"54"	-1.27293535585208	"E14.5"	"E14.5"	"H19"	-0.16373360972016	14.0108036339188	"E14.5"
"55"	-0.124916693272223	"E14.5"	"E14.5"	"H19"	-1.18759102672733	14.0227281264015	"E14.5"
"56"	-0.0441417154391653	"E14.5"	"E14.5"	"H19"	-0.56993716371792	14.0192816576673	"E14.5"
"57"	0.352675595569454	"E14.5"	"E14.5"	"H19"	-0.423450354153939	14.440443564672	"E14.5"
"58"	-3.54536757605447	"E14.5"	"E14.5"	"H19"	0.33941372034535	14.0027588187113	"E14.5"
"59"	-0.769160339159244	"E14.5"	"E14.5"	"H19"	-0.673398894931842	14.0938475524454	"E14.5"
"60"	-2.53177793777251	"E14.5"	"E14.5"	"H19"	1.72294176997861	14.0415526906145	"E14.5"
"61"	-4.92346256412919	"E14.5"	"E14.5"	"H19"	0.789719879202234	14.003524841497	"E14.5"
"62"	-2.72943031742218	"E14.5"	"E14.5"	"H19"	0.343134123722819	14.0047911544516	"E14.5"
"63"	-1.18635292352689	"E14.5"	"E14.5"	"H19"	-0.212507371987876	14.010281642426	"E14.5"
"64"	1.35165323134095	"E14.5"	"E16.5"	"H19"	1.09235389069939	14.059602766647	"E14.5"
"65"	-0.479176917758012	"E14.5"	"E14.5"	"H19"	0.134929691851875	14.058477450948	"E14.5"
"66"	0.533726643191981	"E14.5"	"E14.5"	"H19"	0.163565118138159	14.0995735722681	"E14.5"
"67"	-4.0896729070893	"E14.5"	"E14.5"	"H19"	-0.0298109058067838	14.0037094140262	"E14.5"
"68"	-0.414562247595042	"E14.5"	"E14.5"	"H19"	1.03137623724168	14.091929932998	"E14.5"
"69"	-4.358850938182	"E14.5"	"E14.5"	"H19"	-1.84850945826433	14.0369882700033	"E14.5"
"70"	-1.78217127133024	"E14.5"	"E14.5"	"H19"	0.500612490067265	14.0011809868538	"E14.5"
"71"	-3.59592573703098	"E14.5"	"E14.5"	"H19"	0.650799148784637	14.0038778276744	"E14.5"
"72"	-2.50544338597052	"E14.5"	"E14.5"	"H19"	0.877144241693309	14.007383547043	"E14.5"
"73"	1.22814499787016	"E14.5"	"E16.5"	"H19"	0.875453451351876	14.1795003148727	"E14.5"
"74"	0.0313895075360491	"E14.5"	"E14.5"	"H19"	-0.360355427052406	14.0051768368776	"E14.5"
"75"	-0.0253259084241159	"E14.5"	"E14.5"	"H19"	0.581852113886357	14.056464950947	"E14.5"
