"psuper"	"label_input"	"label_psuper"	"symbol"	"value"	"Pseudotime"	"Labels"
"1"	-8.27988606813299	"E14.5"	"E14.5"	"H19"	1.30629743358359	14.0292168002779	"E14.5"
"2"	-2.61011973482839	"E14.5"	"E14.5"	"H19"	0.28485127072258	14.1518022777163	"E14.5"
"3"	-6.40736330547622	"E14.5"	"E14.5"	"H19"	0.958309968434221	14.3588273369096	"E14.5"
"4"	-4.70640219315455	"E14.5"	"E14.5"	"H19"	0.341346750171431	14.8095770061482	"E14.5"
"5"	-4.35985927690655	"E14.5"	"E14.5"	"H19"	0.718693171971158	14.0234815242002	"E14.5"
"6"	-9.36537517348479	"E14.5"	"E14.5"	"H19"	0.992372488231942	14.016971269928	"E14.5"
"7"	-6.11264522844358	"E14.5"	"E14.5"	"H19"	1.05441346550659	14.0015555303567	"E14.5"
"8"	-10.6366978484062	"E14.5"	"E14.5"	"H19"	1.16733225345539	14.003866394725	"E14.5"
"9"	-7.02583927406493	"E14.5"	"E14.5"	"H19"	0.574193591366507	14.0308356861642	"E14.5"
"10"	-5.94690429741347	"E14.5"	"E14.5"	"H19"	0.732645804248571	14.1008257470385	"E14.5"
"11"	-6.34557511339862	"E14.5"	"E14.5"	"H19"	1.1366001189315	14.0175193608702	"E14.5"
"12"	-7.76812587564003	"E14.5"	"E14.5"	"H19"	0.25641579350168	14.0033973242098	"E14.5"
"13"	-4.1500872344549	"E14.5"	"E14.5"	"H19"	1.02241552733272	14.0146388969806	"E14.5"
"14"	-8.17164624033173	"E14.5"	"E14.5"	"H19"	1.27849153710567	14.0141891529784	"E14.5"
"15"	-2.47613400365673	"E14.5"	"E14.5"	"H19"	0.503898954856472	14.0233773389773	"E14.5"
"16"	-4.25873989706997	"E14.5"	"E14.5"	"H19"	1.23500162352926	14.0446680861714	"E14.5"
"17"	-6.65013187047965	"E14.5"	"E14.5"	"H19"	1.02536589155748	14.0035545461287	"E14.5"
"18"	-6.43144944317983	"E14.5"	"E14.5"	"H19"	0.913430826943877	14.0028396454163	"E14.5"
"19"	-9.68567725621544	"E14.5"	"E14.5"	"H19"	1.27186650970044	14.0037543749713	"E14.5"
"20"	-8.16350759115011	"E14.5"	"E14.5"	"H19"	0.913569115513037	14.0164345711382	"E14.5"
"21"	-6.4456875641386	"E14.5"	"E14.5"	"H19"	1.01868418788608	14.0011224492873	"E14.5"
"22"	-7.9578717664699	"E14.5"	"E14.5"	"H19"	1.14064959162197	14.0489133751562	"E14.5"
"23"	-5.52765936822856	"E14.5"	"E14.5"	"H19"	0.966453045089216	14.0012191767846	"E14.5"
"24"	-3.25399351623245	"E14.5"	"E14.5"	"H19"	0.716010897567357	14.001333243647	"E14.5"
"25"	-4.64281780182364	"E14.5"	"E14.5"	"H19"	1.32511703678585	14.0005397235639	"E14.5"
"26"	-5.50082467404413	"E14.5"	"E14.5"	"H19"	1.31795300536304	14.0116559022281	"E14.5"
"27"	-4.78033573353684	"E14.5"	"E14.5"	"H19"	0.392350162776364	14.0061116665224	"E14.5"
"28"	-2.39955264189501	"E14.5"	"E14.5"	"H19"	0.889981158264817	15.8116149060079	"E14.5"
"29"	-7.94510189988274	"E14.5"	"E14.5"	"H19"	1.00583151329153	14.0024710105426	"E14.5"
"30"	-0.705399107110583	"E14.5"	"E16.5"	"H19"	0.0723919303010445	14.590612586122	"E14.5"
"31"	-4.22823174264916	"E14.5"	"E14.5"	"H19"	0.815645344913989	14.1027831227184	"E14.5"
"32"	-10.4960188728467	"E14.5"	"E14.5"	"H19"	1.25286748274222	14.0134485331437	"E14.5"
"33"	-3.51517293820956	"E14.5"	"E14.5"	"H19"	0.291915320613934	14.0208376207302	"E14.5"
"34"	-6.08740545987807	"E14.5"	"E14.5"	"H19"	0.698916393967207	14.0027222770755	"E14.5"
"35"	-3.53528303953029	"E14.5"	"E14.5"	"H19"	0.300556639459482	14.2191903683997	"E14.5"
"36"	-6.18375252959318	"E14.5"	"E14.5"	"H19"	1.04667173197018	14.0127391599244	"E14.5"
"37"	-10.6697084995684	"E14.5"	"E14.5"	"H19"	0.793378453184578	14.0024756578714	"E14.5"
"38"	-7.44303390039275	"E14.5"	"E14.5"	"H19"	1.41746312522392	14.0011843748835	"E14.5"
"39"	-5.93518994900665	"E14.5"	"E14.5"	"H19"	1.25997899529555	14.4954828339396	"E14.5"
"40"	-4.59232579623784	"E14.5"	"E14.5"	"H19"	1.67103137216615	14.0066584940873	"E14.5"
"41"	-2.82244122312425	"E14.5"	"E14.5"	"H19"	0.820870788623541	14.0107452719531	"E14.5"
"42"	-7.56436806921523	"E14.5"	"E14.5"	"H19"	0.863695226785835	14.0241765929095	"E14.5"
"43"	-2.78399430937938	"E14.5"	"E14.5"	"H19"	-0.104815792401696	14.090783814936	"E14.5"
"44"	-6.68137152686989	"E14.5"	"E14.5"	"H19"	0.789602551346996	14.0050834356998	"E14.5"
"45"	-5.58130520535157	"E14.5"	"E14.5"	"H19"	0.774289818640352	14.1433458467654	"E14.5"
"46"	-7.61042983396499	"E14.5"	"E14.5"	"H19"	1.28027320512949	14.0132349891792	"E14.5"
"47"	-4.86907961486321	"E14.5"	"E14.5"	"H19"	1.47976013673868	14.0112059003441	"E14.5"
"48"	-7.50108208801655	"E14.5"	"E14.5"	"H19"	1.5768074407388	14.0024177068092	"E14.5"
"49"	-4.48218832755377	"E14.5"	"E14.5"	"H19"	0.913608711520349	14.0375439207273	"E14.5"
"50"	-9.60334892089322	"E14.5"	"E14.5"	"H19"	1.40444746946684	14.0022276075636	"E14.5"
"51"	-6.66084455677054	"E14.5"	"E14.5"	"H19"	0.759739944246571	14.0016841568381	"E14.5"
"52"	-8.74590517655641	"E14.5"	"E14.5"	"H19"	1.06337831594482	14.0515764017327	"E14.5"
"53"	-5.67154486027834	"E14.5"	"E14.5"	"H19"	1.30915069724146	14.0575984524767	"E14.5"
"54"	-5.97884670949828	"E14.5"	"E14.5"	"H19"	0.714767463171941	14.0173796203744	"E14.5"
"55"	-3.56096925114006	"E14.5"	"E14.5"	"H19"	0.498921337035892	14.7763225453964	"E14.5"
"56"	-4.21425543344405	"E14.5"	"E14.5"	"H19"	0.795579405382221	14.0650337164407	"E14.5"
"57"	-5.3384002104807	"E14.5"	"E14.5"	"H19"	0.80833041955378	14.0247183245665	"E14.5"
"58"	-4.86811944698518	"E14.5"	"E14.5"	"H19"	0.113427164839423	14.033634844789	"E14.5"
"59"	-10.1153574144542	"E14.5"	"E14.5"	"H19"	1.11547260061897	14.0001937837676	"E14.5"
"60"	-1.84903356526243	"E14.5"	"E16.5"	"H19"	0.366755239318326	14.0018130050939	"E14.5"
"61"	-5.47353595275487	"E14.5"	"E14.5"	"H19"	1.00903842441087	14.0094056216658	"E14.5"
"62"	-8.39451566329655	"E14.5"	"E14.5"	"H19"	1.22975272451039	14.0310995325781	"E14.5"
"63"	-4.00024636483701	"E14.5"	"E14.5"	"H19"	0.903121666580816	14.0106016611899	"E14.5"
"64"	-7.46220489805706	"E14.5"	"E14.5"	"H19"	0.858653606340911	14.0114261888984	"E14.5"
"65"	-7.31871842208312	"E14.5"	"E14.5"	"H19"	0.724115734333744	14.0636716752488	"E14.5"
"66"	-4.70798578303165	"E14.5"	"E14.5"	"H19"	1.01589690959906	14.0032957904295	"E14.5"
"67"	-5.75172750517705	"E14.5"	"E14.5"	"H19"	1.45161453706149	14.0041428677005	"E14.5"
"68"	-6.10670372331121	"E14.5"	"E14.5"	"H19"	1.24340926480108	14.0055494746903	"E14.5"
"69"	-4.09443198318702	"E14.5"	"E14.5"	"H19"	0.591017450452036	14.0713496995158	"E14.5"
"70"	-5.274104296359	"E14.5"	"E14.5"	"H19"	0.358282977870564	14.0204871324931	"E14.5"
"71"	-2.55460403367564	"E14.5"	"E14.5"	"H19"	0.787946586464114	14.1359093959909	"E14.5"
